0,1,2,3,4,5,6
1e-06,2.060322866417e-06,-3.32142440332489e-07,2.60552922724625e-06,-3.8697529469985e-07,3.23541948641852e-06,-4.14795403556981e-07
1e-06,-1.75456782578875e-06,-6.95987966086614e-07,-2.3332093969455e-06,-7.01488627688901e-07,-2.86833155103828e-06,-6.93685379832732e-07
1e-06,-3.79645855757041e-06,4.59401006901335e-07,-3.64987349309438e-06,5.21024946824345e-07,-3.71508959411383e-06,5.57868441397537e-07
1e-06,-1.43017044336456e-06,9.06444248003546e-07,-1.63090413435754e-06,9.73670828894754e-07,-1.9660313655984e-06,1.00405305208593e-06
1e-06,6.63778827256203e-06,2.77032006464505e-07,7.02352516698718e-06,1.55473662196873e-07,7.61124369605643e-06,7.77802845127111e-08
1e-06,-7.05518580181807e-06,-1.12348510052464e-06,-4.99254208581006e-06,-1.06692733054019e-06,-3.15875227174004e-06,-1.03204517132773e-06
1e-06,-4.90068549269747e-06,-2.47299235923222e-07,-4.31797081226809e-06,-1.99538011817409e-07,-3.89038897257496e-06,-1.73958040807765e-07
1e-06,6.63162484209605e-06,2.53886114178423e-07,6.24134433227786e-06,1.7264197664494e-07,6.02597201147034e-06,1.29663929302753e-07
1e-06,4.84351006468417e-06,1.41701675510282e-07,5.43769335851434e-06,8.750068008768e-08,6.12073828441749e-06,5.59722299693405e-08
1e-06,4.25855432954832e-06,6.87782722999817e-07,3.86049127684116e-06,6.42602608839241e-07,3.5492827162628e-06,6.12901948500978e-07
1e-06,-4.93138204135902e-06,-3.31150869252442e-07,-4.28593681684761e-06,-2.7455956088702e-07,-3.77975480336939e-06,-2.45440282147412e-07
1e-06,1.39530905332069e-06,6.83214099668862e-07,4.74934876008386e-08,7.10873028567351e-07,-1.26817627092567e-06,7.26236941636213e-07
1e-06,9.04262025379396e-06,1.47409800524229e-06,7.64218226472671e-06,1.39022956988661e-06,6.46263931628692e-06,1.33393665587062e-06
1e-06,7.84038709074614e-07,-6.99052752253389e-08,8.10340573477424e-07,-6.0702452253201e-08,8.23479054990693e-07,-4.74459754556251e-08
1e-06,1.424321733949e-07,2.35563560671044e-07,-7.00338967140324e-07,1.96197359013682e-07,-1.51072471254343e-06,1.77854031329561e-07
1e-06,-7.92423005404442e-06,-1.46749969021243e-06,-6.5045699003464e-06,-1.41512242141225e-06,-5.23052717469058e-06,-1.38126327792043e-06
1e-06,2.24382801062102e-08,2.24161016953192e-07,2.9823538831267e-07,2.38229445155616e-07,5.41597676420137e-07,2.41494458741927e-07
1e-06,-5.11891223084467e-06,-7.40722632810513e-07,-4.72644509311872e-06,-6.9699696361971e-07,-4.45829670703647e-06,-6.64093914739236e-07
1e-06,4.96559001619414e-06,-8.73528110153816e-07,5.61028345120887e-06,-9.5138942482041e-07,6.46731912788127e-06,-9.93577981283363e-07
1e-06,5.23202660568046e-06,7.02000458896658e-07,4.6879708452289e-06,6.58395620304447e-07,4.2498159050053e-06,6.33073450208002e-07
1e-06,-9.86486100659228e-06,-6.7773799696415e-07,-9.87151067200138e-06,-5.58629492649191e-07,-1.01265238864999e-05,-4.86174690413441e-07
1e-06,-1.8077091905164e-06,-1.1007221394265e-06,-1.00203956395212e-06,-1.10503658256449e-06,-1.67330645885113e-07,-1.09950976079633e-06
1e-06,4.96332890890057e-06,3.71726949130205e-07,5.08778972089103e-06,3.25926708632714e-07,5.30486108555798e-06,2.98224116696546e-07
1e-06,-2.14506539329628e-06,-1.10171426821074e-06,-1.86990683846833e-06,-1.10177218399552e-06,-1.56417875972965e-06,-1.0922174769225e-06
1e-06,6.21155898948211e-06,3.21775923582085e-07,6.11469999443487e-06,2.40875298100233e-07,6.23152902272823e-06,1.89095868717174e-07
1e-06,-5.72212801027528e-06,-1.70262271431564e-06,-4.10746473683293e-06,-1.66217909719787e-06,-2.61636571557175e-06,-1.62337354726908e-06
2e-06,1.1769077799041e-05,7.55032380688331e-07,1.0468441005363e-05,5.92333481485755e-07,9.57900752749616e-06,4.97725807452194e-07
2e-06,-5.06095593575563e-06,-8.68001073886531e-07,-4.12526490463366e-06,-8.92993717281865e-07,-3.23361771113905e-06,-9.09872586408651e-07
2e-06,3.94204414429232e-06,1.55723650132338e-06,4.01467298141226e-06,1.51944913945469e-06,4.09414686121372e-06,1.48487247002046e-06
2e-06,-7.68643063324433e-06,1.22659078652211e-07,-7.68955074939929e-06,1.60000319790028e-07,-7.95084626919135e-06,1.77533672692535e-07
2e-06,-2.19840805494246e-06,-7.01584529302882e-07,-5.23734103520614e-07,-7.16673830720973e-07,1.04909113906108e-06,-7.24593493473095e-07
2e-06,2.17138943632512e-06,-8.55514115933733e-07,4.9192400779929e-06,-9.51438239739429e-07,7.68814790090084e-06,-1.00695829297037e-06
2e-06,-4.91521249982531e-06,-2.16102603465361e-06,-2.49546082260564e-06,-2.20444674476635e-06,-1.83741399492841e-07,-2.20645131829012e-06
2e-06,1.27222461038438e-06,-1.75944253972568e-06,2.95510731938795e-06,-1.86169115255062e-06,4.85148623320833e-06,-1.91826589931926e-06
2e-06,-1.54714493385778e-05,-1.03149769294791e-06,-1.53721394262515e-05,-8.23451612995236e-07,-1.57191137845564e-05,-6.89884903250655e-07
2e-06,-2.40332282719276e-06,-5.15812783540414e-07,-2.05279573731592e-06,-4.96722926787377e-07,-1.66676981386e-06,-4.95148309868687e-07
2e-06,-3.21376477811477e-06,8.22491609027582e-07,-3.71833784577556e-06,8.99872969415866e-07,-4.31943578380304e-06,9.19945172648507e-07
2e-06,-5.806167594518e-06,-1.17141142081642e-06,-4.45497835134911e-06,-1.12823139250612e-06,-3.2225729504109e-06,-1.09974399769534e-06
2e-06,-3.12577514852432e-06,-5.15396523374629e-07,-2.64262147950577e-06,-5.50463091840771e-07,-2.17011910570981e-06,-5.77830476073525e-07
2e-06,-1.8355339235801e-06,-8.88426362124594e-07,-3.33389434955464e-07,-8.17589183986698e-07,1.07447672433676e-06,-7.74799224398045e-07
2e-06,2.09433640591602e-06,-5.3665514043553e-07,3.20997356456133e-06,-6.4093099677256e-07,4.42293223574127e-06,-7.02404837537844e-07
2e-06,6.71120127485641e-06,2.91757508922471e-06,2.92087965542578e-06,2.94682697790829e-06,-7.81417516954684e-07,2.94706430396289e-06
2e-06,-7.01901168869235e-06,3.59104941318544e-07,-7.61762057543552e-06,5.02983213923573e-07,-8.50716074263269e-06,5.95471839791604e-07
2e-06,-4.92452278114771e-07,-5.54553564486867e-07,-2.30024271162479e-07,-5.81706134680444e-07,9.59995968665145e-08,-5.9620726205166e-07
2e-06,7.23107938315125e-06,1.07974104188816e-07,6.94165559539394e-06,-2.54456154400141e-08,6.96513291622913e-06,-1.10781721311078e-07
2e-06,-9.80813561021195e-06,-1.08632482729846e-06,-8.87908544145057e-06,-9.71506262669149e-07,-8.27346219768281e-06,-8.93879492984372e-07
2e-06,3.41015056881884e-06,1.02646023280426e-06,2.72126120220384e-06,1.0249371614568e-06,2.0415088608433e-06,1.02150298506453e-06
2e-06,9.18936073916243e-06,5.62462586708914e-07,8.03376824841432e-06,3.74456344792293e-07,7.24026162423842e-06,2.62180256250171e-07
2e-06,-1.32607353953067e-06,-1.51891994130317e-06,-7.66154902659916e-08,-1.66053343104482e-06,1.30524125606822e-06,-1.7365365247312e-06
2e-06,-1.773688921755e-05,-2.23887552287459e-06,-1.44109119545477e-05,-2.07093838523483e-06,-1.15954513392181e-05,-1.96814480896998e-06
2e-06,-7.3555932067092e-06,-2.79102080115863e-06,-4.43944900514435e-06,-2.7603310157925e-06,-1.58858000253392e-06,-2.72901503270748e-06
2e-06,1.16689005726677e-05,1.34776123963729e-06,9.71099026391054e-06,1.22967001723242e-06,8.09316417637115e-06,1.15765502167274e-06
2e-06,8.40006446726301e-06,2.48430717293442e-06,6.92591516459175e-06,2.47624480566023e-06,5.54251360061061e-06,2.45301097620308e-06
2e-06,2.21503668025343e-06,4.51681901017981e-07,2.77532585907578e-06,5.09270532484088e-07,3.31919196882643e-06,5.39083362927376e-07
2e-06,1.29771377417732e-06,-6.0870248685536e-07,1.7077982584957e-06,-6.17084619077729e-07,2.18996166009851e-06,-6.15511938245134e-07
2e-06,8.64444599212243e-06,2.71579054317605e-06,6.58214910203746e-06,2.6312163145101e-06,4.57967776585609e-06,2.57869386551037e-06
2e-06,-3.71129480594148e-06,-2.35553938561569e-06,-9.97598053046856e-07,-2.28739335660182e-06,1.66617144579298e-06,-2.23195000311524e-06
2e-06,-2.13173642172481e-05,-1.19137812569674e-06,-1.92600148479311e-05,-8.50008423950955e-07,-1.79243700798845e-05,-6.61912878969965e-07
2e-06,-2.71721714432238e-06,-3.81682438576598e-07,-4.71382320101309e-06,-3.52908250594382e-07,-6.66538187695382e-06,-3.29632749841271e-07
2e-06,-5.66662802419834e-06,-1.52366405727107e-06,-3.30242788857078e-06,-1.48062964528704e-06,-1.11500533186995e-06,-1.45780060668535e-06
2e-06,-5.16386156758051e-06,-1.61646742872577e-06,-2.44366073965151e-06,-1.59789436330572e-06,1.55529299400757e-07,-1.58290429407844e-06
2e-06,1.51967964683442e-05,-2.23961727792251e-07,1.56348963767615e-05,-4.01645156633767e-07,1.65616593722152e-05,-4.96509511474937e-07
2e-06,1.24341366753163e-06,1.27987149274087e-06,-5.39877265586707e-08,1.35257045280296e-06,-1.44766810733077e-06,1.39628668630977e-06
2e-06,9.36066561237048e-06,1.95679941374775e-06,7.4890756072454e-06,1.82728385053569e-06,5.84983298928431e-06,1.74531527209002e-06
2e-06,5.23251124394589e-06,1.12005834951245e-06,4.99464566275884e-06,1.10505485734535e-06,4.77780180496714e-06,1.08917356290588e-06
2e-06,7.77516672757011e-06,-1.86992261563823e-06,9.33355706642913e-06,-2.02069704699522e-06,1.12849331206543e-05,-2.1009704280021e-06
2e-06,-8.960523948503e-07,-4.52890662467653e-07,-1.08382935138671e-06,-4.5520772982412e-07,-1.19904984243729e-06,-4.67774564497291e-07
2e-06,-5.39845963865695e-06,-1.77362884873838e-07,-4.9137157376688e-06,-1.17168072038295e-07,-4.57189301542507e-06,-8.67384811906665e-08
2e-06,5.9796077203887e-06,1.42615233627419e-06,5.9737590290354e-06,1.35322716304647e-06,6.00124175650987e-06,1.3013057278945e-06
2e-06,-7.82859130761394e-06,-3.49809298478143e-07,-9.71572016770706e-06,-3.12241729081493e-07,-1.16755992418697e-05,-2.78846253357329e-07
2e-06,1.39473747831424e-05,-8.68378657667737e-07,1.62534112627684e-05,-1.0284258839813e-06,1.89335941577462e-05,-1.11835511782041e-06
2e-06,1.05729688003755e-06,2.13043328072899e-06,-5.17127673683298e-07,2.12993725225587e-06,-2.15377137882796e-06,2.12080226856492e-06
2e-06,1.49327162788718e-05,2.70360130499826e-06,1.15825817921489e-05,2.50195519223468e-06,8.68661408770615e-06,2.37099724387752e-06
2e-06,-2.8481928092588e-07,-8.68170870898407e-07,3.10177029048848e-07,-9.06684718857304e-07,9.6059775137204e-07,-9.19160979392826e-07
2e-06,7.29967073644666e-06,4.98589709639426e-07,6.65125443849446e-06,3.76285454135234e-07,6.22349505224331e-06,3.05960742529894e-07
2e-06,4.3802594872088e-06,3.97126739255833e-07,5.1765475484412e-06,3.35190458911542e-07,6.04428916933074e-06,2.92340303259245e-07
5e-06,-8.92594025075185e-06,1.37313052680948e-06,-6.21140799795242e-06,1.5693676459905e-06,-4.11479463427566e-06,1.65792914236532e-06
5e-06,7.10267288368107e-06,1.92434246561602e-06,1.89157265226876e-06,1.87766781448656e-06,-3.01698304346083e-06,1.86892093157499e-06
5e-06,-2.94742880945808e-05,-5.4238142568179e-06,-2.56814888511564e-05,-5.18409740971756e-06,-2.24686700730637e-05,-5.00970073729702e-06
5e-06,1.62648905689158e-05,-2.40805697301872e-06,1.74403227241922e-05,-2.81273638914581e-06,1.93793594173241e-05,-3.03653070084549e-06
5e-06,-2.26063105552407e-05,-6.32573730847032e-06,-1.83324230259932e-05,-6.10569340689644e-06,-1.43613837338536e-05,-5.96681307172822e-06
5e-06,1.4862466418837e-05,-5.18341185417454e-07,1.85836353383964e-05,-7.2035633530898e-07,2.2623149706581e-05,-8.38754451841581e-07
5e-06,3.76051422957845e-06,7.35195547133344e-06,-2.87680350241563e-06,7.43324738139894e-06,-9.7304091845092e-06,7.41808089946733e-06
5e-06,1.200408901842e-05,-7.45954139294813e-07,1.36631631539941e-05,-9.39927761560904e-07,1.58254524398635e-05,-1.07559698259888e-06
5e-06,-1.66394336420201e-05,-7.22820859335865e-07,-1.87640317071861e-05,-5.88485251328057e-07,-2.12990931197238e-05,-5.03385964316159e-07
5e-06,3.71477756201432e-05,2.58466292531166e-06,3.78827534302478e-05,2.14995910154037e-06,3.95202392865569e-05,1.88561661407964e-06
5e-06,-2.09670471709347e-07,-5.02904579464779e-06,5.71111850895233e-06,-5.17330511012442e-06,1.17714877687679e-05,-5.21048143627163e-06
5e-06,-1.23013461266282e-05,-2.37255591554222e-06,-1.08299907359308e-05,-2.13034279444074e-06,-9.63168070208531e-06,-1.99644260605686e-06
5e-06,4.38737050184362e-06,1.49818753289123e-06,3.52572509488694e-06,1.6342694837936e-06,2.51415115434402e-06,1.72180980953199e-06
5e-06,2.6962411267686e-05,3.8731904587062e-06,2.53994764867466e-05,3.68157093296517e-06,2.43634047207266e-05,3.52918967718005e-06
5e-06,7.27472774877187e-06,3.58778325738957e-06,1.74652254786052e-06,3.4859906677391e-06,-3.61331244014008e-06,3.42198327572236e-06
5e-06,-4.91992903250167e-06,1.78743666213345e-06,-6.65535357799645e-06,1.93632923675403e-06,-8.71923867683285e-06,2.01142853791499e-06
5e-06,2.62830382894753e-06,6.96411824868447e-07,2.62287391516775e-06,6.71350387073114e-07,2.76788835947738e-06,6.18118066863677e-07
5e-06,-2.81103933470349e-05,-5.0014676703428e-06,-2.52924079435874e-05,-4.88619432702112e-06,-2.31022589181995e-05,-4.77835887158315e-06
5e-06,2.18373894701965e-06,2.2930554438163e-06,-1.93086497584584e-06,2.47203767155621e-06,-6.06369515928597e-06,2.56375454085224e-06
5e-06,5.62739243730857e-06,-1.67401725876185e-06,7.66868005889273e-06,-1.7296766735057e-06,9.8922458830231e-06,-1.73254174478506e-06
5e-06,-1.48426346648667e-05,1.28593235571533e-06,-1.96422353897546e-05,1.46263293536644e-06,-2.47359601581394e-05,1.55798501989153e-06
5e-06,-3.00052777868305e-05,9.62692415530124e-07,-2.94815970099389e-05,1.34805147658024e-06,-3.00076807042075e-05,1.55368572770395e-06
5e-06,2.58438858362065e-05,1.19442206730282e-06,2.58628197646934e-05,9.10189175026695e-07,2.65255331011479e-05,7.58905985704303e-07
5e-06,-2.33087106090574e-05,-3.57771541081608e-06,-1.94254974789823e-05,-3.38889487700481e-06,-1.59654728702244e-05,-3.29743877360753e-06
5e-06,2.84842921279845e-06,2.0851331299619e-06,1.89262199998452e-06,2.12354528008545e-06,9.13958697991505e-07,2.10773323230905e-06
5e-06,-3.28019542331391e-06,-2.36135191713009e-06,4.30319360716953e-08,-2.49387655871786e-06,3.43762933636361e-06,-2.56519122947007e-06
5e-06,-2.2328425486564e-05,-2.66915591580981e-06,-2.05829637827003e-05,-2.401676104848e-06,-1.93190884735729e-05,-2.25227920538352e-06
5e-06,-5.51564224731373e-06,-7.26533495196124e-08,-7.06836557939631e-06,-6.60282673128709e-08,-8.78904625488223e-06,-3.61758462478496e-08
5e-06,5.92636454663932e-06,1.82821154039118e-06,2.26573144194694e-06,1.66721351126673e-06,-1.2500626629675e-06,1.5734408402778e-06
5e-06,2.86129985046898e-05,9.12405805617471e-06,2.00776681582194e-05,9.06313872459179e-06,1.19838894858216e-05,8.97506077659482e-06
5e-06,6.43258339635799e-06,9.50130324083271e-07,6.94982316084153e-06,7.55230525518213e-07,7.58982052139302e-06,6.3241107235402e-07
5e-06,2.97591865452209e-06,4.1061736596517e-06,1.22183804318743e-08,4.30352667750823e-06,-3.28668131311955e-06,4.41869675522956e-06
5e-06,1.24344033999661e-05,2.15960438413278e-06,1.4725106115428e-05,2.10642107714861e-06,1.71055291016698e-05,2.0492459167096e-06
5e-06,5.97203228368783e-06,2.31701513279405e-06,3.81679525710261e-06,2.23665849486409e-06,1.78973818399183e-06,2.15528503979592e-06
5e-06,-5.13021279907333e-06,-1.37610616831344e-06,-1.2045626161184e-07,-1.28559218237065e-06,4.55132597895316e-06,-1.25182637888451e-06
5e-06,1.68977570462977e-06,3.60779252303391e-06,-2.90532360177548e-06,3.75674169351153e-06,-7.74569188263329e-06,3.8521303539981e-06
5e-06,-3.93506445370865e-05,-2.40358680556317e-06,-3.86576444707805e-05,-2.00987331500751e-06,-3.89546514544686e-05,-1.76817774895767e-06
5e-06,-2.58098614298388e-05,-3.96782395760854e-06,-2.3304650823884e-05,-3.75130670117771e-06,-2.11497150140507e-05,-3.63199486148787e-06
5e-06,1.59667853625923e-05,-3.16107079863994e-06,1.95204989384875e-05,-3.4475997285278e-06,2.38914829886077e-05,-3.62221052308549e-06
5e-06,-1.79546124579826e-06,-1.0865743425531e-06,3.87948142144373e-06,-1.27264886647847e-06,9.5206884875775e-06,-1.39883843747683e-06
5e-06,1.74449554151663e-05,1.95405020862836e-06,1.55805522942364e-05,2.00465672618048e-06,1.41088789932367e-05,2.03159945459468e-06
5e-06,9.86552330033047e-06,-8.05783495133519e-07,1.03261597004132e-05,-9.78911515155886e-07,1.10496918309108e-05,-1.06721742835019e-06
5e-06,-1.1803013144501e-05,4.57938065542782e-06,-1.54752187011606e-05,4.66789748924154e-06,-1.97475864729758e-05,4.67386949058366e-06
5e-06,4.13583334572072e-06,1.04706462647798e-07,3.93675217446431e-06,1.17835415655393e-07,3.75483766577834e-06,1.38489503681756e-07
5e-06,9.19226986720066e-06,-1.56182991612199e-06,1.23784744457392e-05,-1.57453889503822e-06,1.56621402270098e-05,-1.56144251264612e-06
5e-06,2.96236089880367e-05,3.67620790238554e-06,2.64578916427182e-05,3.41126911857678e-06,2.40000762919059e-05,3.25880285315642e-06
5e-06,-7.45443701397367e-07,-1.47712356909325e-06,2.42108650491956e-06,-1.59789246052811e-06,5.69316193731093e-06,-1.68777032854576e-06
5e-06,1.76600910734858e-05,5.72455624283963e-06,1.55380866073926e-05,5.51555513599653e-06,1.34650357014261e-05,5.36415749101155e-06
5e-06,-4.04829209610321e-07,3.91798692167518e-07,-1.05867210084514e-06,4.18493615735052e-07,-1.79223505585443e-06,4.39287506515024e-07
5e-06,1.73479501120097e-05,3.70176563465315e-06,1.10424990810096e-05,3.50256207919412e-06,5.093166006797e-06,3.40658278886242e-06
1e-05,-5.36301818258503e-05,-9.55238745932984e-06,-4.71831916205334e-05,-9.39020884637534e-06,-4.15890862300674e-05,-9.24436390614018e-06
1e-05,-7.91510030623823e-06,-1.0212095960095e-05,-6.11806996554502e-08,-9.98246580672576e-06,7.90406257306346e-06,-9.78321152319149e-06
1e-05,-1.06912057966586e-05,-3.06288533899301e-06,-8.26571458055312e-06,-3.0086324834614e-06,-5.9100957627304e-06,-2.96459019788352e-06
1e-05,-3.95191915657721e-05,-9.31120422530459e-06,-2.02284995970213e-05,-9.10628355010003e-06,-2.24610793637215e-06,-8.93047484176831e-06
1e-05,-2.2606685020305e-05,6.4205365692387e-06,-2.60421084024119e-05,6.65168391246082e-06,-3.04799713637999e-05,6.69648774316779e-06
1e-05,5.64104383622921e-05,-3.59650132618617e-06,5.30280982812016e-05,-4.2363053885846e-06,5.22721042015755e-05,-4.58336703973158e-06
1e-05,-1.68444072017728e-05,-8.69329548125488e-06,-1.28176698259102e-05,-8.96643495598567e-06,-8.56825920290389e-06,-9.07588418640694e-06
1e-05,-4.2122955595618e-05,-1.7808271145923e-07,-4.19536765981429e-05,4.77783435121073e-07,-4.32206758361822e-05,8.095209527013e-07
1e-05,-4.39131459393891e-05,3.90861526784905e-06,-4.23274708633695e-05,4.74505237022915e-06,-4.30821167456007e-05,5.21806586224383e-06
1e-05,-1.79567735025552e-05,-7.5497389296866e-06,-1.37469887597701e-05,-7.1997621059908e-06,-9.50977143892596e-06,-6.97204725934809e-06
1e-05,-7.35536070287561e-05,-1.2904192820888e-05,-5.69713522911717e-05,-1.19930247785479e-05,-4.21943640759709e-05,-1.14719127722596e-05
1e-05,6.19947964479574e-05,1.24199513748675e-05,4.99951165782477e-05,1.18237263875111e-05,3.93801931365791e-05,1.14017820363777e-05
1e-05,-2.83806010779177e-05,4.0488464866184e-06,-3.09607248741563e-05,4.22083262648038e-06,-3.46205099617911e-05,4.29513459465878e-06
1e-05,6.71005154575062e-05,9.85575969542852e-06,5.45982214100723e-05,8.86564098100004e-06,4.41757021360659e-05,8.22689625293231e-06
1e-05,-4.02294593205236e-06,-1.29365153577303e-07,3.39721794973383e-06,-3.45333078511817e-07,1.0948238131323e-05,-5.95113605119917e-07
1e-05,-9.15609329379464e-05,-1.14127059237914e-05,-8.67156521893357e-05,-1.06753482210452e-05,-8.38303140841054e-05,-1.01893314790746e-05
1e-05,-3.99634623681165e-07,8.15592062516386e-06,-5.41956149736799e-06,8.4750607118653e-06,-1.12368916646715e-05,8.60396270791107e-06
1e-05,3.03546207762142e-05,-1.00783892831333e-06,3.42105040724787e-05,-1.13892619304618e-06,3.90067405029974e-05,-1.23295906413986e-06
1e-05,3.66999084773871e-05,5.20814058556977e-06,4.70247637726346e-05,4.71370776086933e-06,5.75145014437263e-05,4.33561986610063e-06
1e-05,-8.24936054725799e-05,-6.15529808932837e-06,-7.46985745636642e-05,-4.77628041646859e-06,-6.96786363811027e-05,-3.9178231888362e-06
1e-05,1.75352664366254e-05,5.24455684410201e-06,7.93732137826497e-06,5.34306870719365e-06,-1.33643710941722e-06,5.40032519871625e-06
1e-05,-1.15261759105493e-05,-7.41928564884318e-06,-4.8879792047745e-06,-7.54447076033285e-06,1.71480935145416e-06,-7.54804146629599e-06
1e-05,1.2650893200449e-05,3.19749601538849e-06,9.03052198019682e-06,2.94274868289868e-06,5.81749416401224e-06,2.76470246885767e-06
1e-05,3.81373909933553e-05,4.29732143307578e-06,3.49053459811663e-05,4.27648980902684e-06,3.25630658236792e-05,4.26673388574566e-06
1e-05,-1.79303382157305e-05,-2.33134182410671e-06,-2.03933030625649e-05,-2.22139706062527e-06,-2.29604398801603e-05,-2.15537656706729e-06
1e-05,-4.65265235861035e-05,2.52452810003206e-06,-4.46500729635744e-05,3.24611337568842e-06,-4.49703165170029e-05,3.65350984362874e-06
1e-05,1.39186649360283e-05,-5.41064471067285e-07,1.04491307470919e-05,-1.00123372914046e-06,7.83870822574801e-06,-1.2662099493037e-06
1e-05,5.37112350439667e-05,6.3273387464806e-06,4.21206061566423e-05,6.1196580225485e-06,3.21426434074509e-05,6.03346943344715e-06
1e-05,1.65184475363131e-05,1.05665907919378e-05,1.12543028764633e-06,1.07967899712533e-05,-1.42541270410469e-05,1.09093856500336e-05
1e-05,9.28293439953453e-06,2.30226363049584e-06,4.61238444035492e-06,2.88259848570728e-06,-2.45496158162886e-07,3.24490112252742e-06
1e-05,2.43487644220663e-05,1.00554120376003e-05,1.50021712274406e-05,9.96305370388889e-06,5.73907645492046e-06,9.81781776896779e-06
1e-05,-1.39477166349385e-05,-8.39419693222641e-07,-8.91670012770393e-06,-8.94429072784257e-07,-4.53921492773336e-06,-8.92907859660081e-07
1e-05,-7.76460702168048e-05,-5.52101853833497e-07,-7.35040763931116e-05,5.42296095432504e-07,-7.20205303293101e-05,1.17432033025768e-06
1e-05,5.24547642372099e-05,8.8751821776641e-06,4.0151878390207e-05,8.65008487956884e-06,2.9166081245362e-05,8.50926267063527e-06
1e-05,2.28139116727135e-05,2.35326800509281e-06,8.50801622489133e-06,1.75904171884933e-06,-4.26944309365829e-06,1.41799345518063e-06
1e-05,1.89374847677795e-05,-3.39443481968583e-06,1.56652694578777e-05,-3.67728129261871e-06,1.3395720777341e-05,-3.78217370199304e-06
1e-05,6.62075279933044e-06,-1.28036421727823e-06,1.88709172629567e-05,-1.6822918322176e-06,3.11122144270083e-05,-1.98852773315498e-06
1e-05,-7.62540672576783e-05,-1.04637058486129e-05,-6.11450409040715e-05,-9.40351518887068e-06,-4.86213481251026e-05,-8.75169795438871e-06
1e-05,-3.1207358207309e-05,-1.83430324501408e-06,-2.19468567320512e-05,-1.6272100338419e-06,-1.40150646434045e-05,-1.51506306102699e-06
