0,1,2,3,4,5,6
1e-06,-3.25061741247047e-06,4.45839523377058e-07,-3.40150838974881e-06,4.20323416675902e-07,-3.35192478678624e-06,5.11658015320052e-07
1e-06,-1.1561994842066e-05,-2.14995026119289e-06,-1.14171214238132e-05,-2.1510826305598e-06,-1.05942053454126e-05,-2.07987045175274e-06
1e-06,2.76863095812867e-07,4.67028840368901e-09,2.28066511786061e-07,1.3030530341022e-08,5.82110519639305e-08,3.80539849925394e-08
1e-06,3.35141998324193e-06,-5.76035457069422e-07,3.4875931402038e-06,-5.44109966258e-07,3.19578999603709e-06,-6.44883384572833e-07
1e-06,-1.56757134823066e-06,-1.08509684706226e-06,-1.4170378823222e-06,-1.05747199208667e-06,-9.95246339568117e-07,-1.12010113769187e-06
1e-06,5.97410722423812e-07,2.16854339892468e-07,3.99420846688814e-07,2.68315846125017e-07,-2.14372467678052e-07,2.81465329098819e-07
1e-06,2.0481336111085e-06,1.87878161487089e-07,1.916362672199e-06,2.4408624688611e-07,1.40672147756736e-06,2.24699708069671e-07
1e-06,3.71197269537478e-06,8.64506469034647e-09,3.76731569942243e-06,1.14785656871535e-08,3.18327304084326e-06,-1.13618350489736e-07
1e-06,2.23374321885473e-07,3.82459875212318e-07,-5.27944462685363e-08,4.40055361261182e-07,-9.17809338566642e-07,4.84907443654302e-07
1e-06,-8.24715170864569e-07,8.73568799586805e-07,-1.16378143605268e-06,8.8921311672519e-07,-1.94177246259534e-06,9.63168824539526e-07
1e-06,-1.04244999621955e-06,-3.84753965297404e-07,-1.03833227273292e-06,-3.59292834129426e-07,-1.00402666123432e-06,-3.4697359515273e-07
1e-06,-4.13598976709465e-06,7.74465938762847e-07,-4.31057101646584e-06,7.2560374552483e-07,-4.15600572805057e-06,9.30560916676754e-07
1e-06,1.01022578718281e-06,-1.36193205545732e-06,1.27059365406855e-06,-1.32896543818614e-06,1.1759432378069e-06,-1.54572448874296e-06
1e-06,-1.70516071826947e-07,1.16149798611268e-06,-3.37325251442675e-07,1.14303761831684e-06,-4.07706298816059e-08,1.2354354123994e-06
1e-06,3.88946312522885e-06,5.43138124584277e-07,3.80780394039048e-06,5.60863732094269e-07,3.20125864737919e-06,4.81274080340323e-07
1e-06,5.01790267304373e-06,3.66106601162622e-07,5.17525763546059e-06,3.47935909065858e-07,5.42648498698108e-06,2.33313092072244e-07
1e-06,4.09543477874071e-06,3.25287713712082e-07,4.05558921805252e-06,3.57265546321005e-07,3.71036357984202e-06,2.73339292730073e-07
1e-06,1.2414890361766e-06,3.66935530293064e-07,1.18160131257848e-06,3.81395155248193e-07,1.08896553521817e-06,3.98988255329684e-07
1e-06,5.02111204224553e-07,9.46535067876353e-07,3.88956570182926e-07,9.02095337971069e-07,3.2875806584172e-07,9.95611912871475e-07
1e-06,-6.67070413529189e-07,-4.51558039951603e-07,-5.93349369586691e-07,-4.50017004231042e-07,-6.25526953287197e-07,-4.76284342870054e-07
1e-06,1.38099665280364e-06,5.574426944469e-07,1.23352750365752e-06,5.74586616575205e-07,1.05751737437112e-06,5.9983538025313e-07
1e-06,4.73351918996306e-06,1.66935103051395e-06,4.53115364999664e-06,1.67485269149925e-06,4.17420855755079e-06,1.63881009331969e-06
1e-06,-1.08293220303847e-07,-1.04712783573041e-06,1.31342886155613e-07,-1.03614999766543e-06,5.97050261556483e-07,-1.13123623389207e-06
1e-06,-8.67598343789577e-07,9.93172613892073e-07,-1.04071185060667e-06,9.68227677464232e-07,-1.09630202273739e-06,1.03717881747436e-06
1e-06,2.5481139109198e-07,3.70155891301627e-07,1.08556051635188e-07,3.84946245740259e-07,-2.79875412326523e-07,4.25840320403864e-07
1e-06,1.0583146153414e-06,8.54454836859765e-07,9.21176632526876e-07,8.53898956544706e-07,9.70663495273983e-07,8.8680454665904e-07
1e-06,7.81996428940996e-06,1.30076335444246e-06,7.75869121246697e-06,1.29341727803008e-06,7.49447077404442e-06,1.2723048617706e-06
1e-06,-6.44611299472424e-06,4.30988178437988e-07,-6.70373415091962e-06,3.99898701905213e-07,-6.87569663238189e-06,5.79855313573096e-07
1e-06,-1.69134040897061e-06,8.27601324265142e-07,-1.87321082865979e-06,8.14383548966709e-07,-1.97166406230354e-06,9.32490746120329e-07
1e-06,-5.93714913735741e-07,-6.08878457116954e-07,-4.39113439127785e-07,-6.14912000175391e-07,-1.18384857030117e-07,-6.56500464318349e-07
1e-06,-7.11357814823278e-06,-1.4657177508516e-06,-6.96445216108818e-06,-1.46026371472693e-06,-6.32086438561737e-06,-1.3900917643268e-06
1e-06,2.97558094030478e-06,-4.94355155084227e-07,3.16575140060229e-06,-5.03993890678525e-07,2.98148676126003e-06,-5.92603467943364e-07
1e-06,-2.48864635595494e-06,-1.35849754086438e-06,-2.19354695291211e-06,-1.38642819427983e-06,-1.92049100786569e-06,-1.45860481410469e-06
1e-06,2.53128293648568e-06,7.36573780572249e-07,2.42664886507122e-06,7.32486549231947e-07,2.10974101245106e-06,7.17164762663107e-07
1e-06,1.91345679198395e-06,3.77563491888636e-07,1.92490199391467e-06,3.43871752853456e-07,1.6458133554018e-06,2.89585375115011e-07
2e-06,7.66685401077823e-06,6.66257836134238e-07,7.74878602708974e-06,6.63272891672853e-07,6.94225344039724e-06,4.72215780493009e-07
2e-06,-1.92925056289229e-06,-4.10800489471128e-07,-2.05771350839391e-06,-3.48375038628314e-07,-2.12756655086952e-06,-3.31877255733551e-07
2e-06,4.12113095224929e-06,2.11008145796872e-06,3.48621577312941e-06,2.19178344388879e-06,1.69857334343368e-06,2.28772275213022e-06
2e-06,1.47544883971113e-06,-1.17522956529539e-07,1.36266100736295e-06,-7.70200369527015e-08,8.04976042068948e-07,-7.93120176644784e-08
2e-06,4.41906431083316e-06,1.81963817637412e-06,4.06372735800667e-06,1.78806059797167e-06,2.46550742622025e-06,1.78449684438912e-06
2e-06,1.29526260705086e-05,-8.77886145854634e-07,1.34900265116284e-05,-8.78367256205224e-07,1.28260393680854e-05,-1.29752700176643e-06
2e-06,1.24465966854682e-05,2.88842966048177e-06,1.21220198007579e-05,2.90203653101134e-06,1.11064825757357e-05,2.77666491491277e-06
2e-06,-2.78390587514684e-06,-3.64312937672722e-07,-2.86462876243056e-06,-3.56414521125324e-07,-3.19147779441025e-06,-3.52137588073349e-07
2e-06,9.92476613352995e-06,8.19497428061465e-07,9.97246228569818e-06,8.18946934255347e-07,9.03695714192863e-06,6.74887300152283e-07
2e-06,6.35767909555964e-06,2.53284181879219e-06,6.04958823253901e-06,2.50334830192349e-06,5.36486800925062e-06,2.55799132968069e-06
2e-06,8.48846518649674e-06,3.15911913799844e-07,8.82331884534065e-06,2.78297023130926e-07,9.3059277684759e-06,3.54005440114386e-08
2e-06,-5.83296402554713e-06,4.18805848424146e-08,-5.89696205266204e-06,2.64316945808887e-08,-5.55837654999861e-06,-2.21627475201818e-08
2e-06,2.55195799013544e-06,1.82125255674668e-06,2.28577863915218e-06,1.75907172837421e-06,1.52921315210455e-06,1.91663598314186e-06
2e-06,5.35515284989154e-06,1.84528097694487e-06,5.18575784368992e-06,1.81154595487574e-06,5.63091781324784e-06,1.97286497699562e-06
2e-06,-6.30174186529616e-06,-1.65110977879983e-06,-5.8743458890195e-06,-1.71362661243787e-06,-4.30435280849922e-06,-1.74960911528065e-06
2e-06,1.12691845072346e-05,3.66651774209433e-06,1.08662926744362e-05,3.64079626430668e-06,9.99895219687404e-06,3.5474216922801e-06
2e-06,8.56346746511234e-06,8.74296076443925e-07,8.71809527579174e-06,8.40158191667777e-07,8.68382948306701e-06,7.40856129922043e-07
2e-06,1.32196648400309e-05,3.87805766837316e-06,1.29196478311269e-05,3.8259569418785e-06,1.2619718084118e-05,3.90040608326993e-06
2e-06,-5.89861234929983e-06,-2.72178373906368e-06,-5.33040832043977e-06,-2.74366545004407e-06,-4.21704433765946e-06,-2.89160476451286e-06
2e-06,-5.76397785687801e-06,-2.85486407302315e-06,-5.45436886122726e-06,-2.80242734492396e-06,-5.43569574384331e-06,-2.96835145261528e-06
2e-06,-6.58776618070744e-06,-5.41958383962802e-07,-6.70012484555693e-06,-5.75365416993494e-07,-7.69335996218738e-06,-5.46415114958762e-07
2e-06,1.42647835249678e-05,1.9421028283285e-06,1.42879706751101e-05,1.94685445283489e-06,1.3884943631477e-05,1.64350344825295e-06
2e-06,8.65478365529873e-06,3.10435228706839e-06,8.38810470370848e-06,3.06709595993883e-06,8.35692109250472e-06,3.1096495271883e-06
2e-06,9.28666773018529e-07,1.16272944087173e-06,1.0637086250496e-06,1.0600316795182e-06,2.3019173553864e-06,1.31626123689226e-06
2e-06,-2.97954857156467e-06,-2.94976480510221e-06,-2.50176108570284e-06,-2.90726248759192e-06,-1.78509061889397e-06,-3.04813268522121e-06
2e-06,1.70157680475715e-06,1.57917057765618e-06,1.53695594317891e-06,1.57313329244408e-06,1.7268625852614e-06,1.59739602268062e-06
2e-06,2.87660728546516e-06,1.470283057063e-06,2.86844971546557e-06,1.39280753244155e-06,3.21233476849674e-06,1.61483516896898e-06
2e-06,1.23627577052079e-05,7.20189983535007e-07,1.22820460179142e-05,8.0593517953642e-07,1.07054632803079e-05,4.89866546406763e-07
2e-06,-5.66251542780538e-06,-1.22658468163444e-06,-5.36701092542431e-06,-1.31851572798714e-06,-4.71941834280167e-06,-1.34050303973474e-06
2e-06,1.26211767460366e-05,5.95326774554255e-07,1.29804645218231e-05,5.51396919331149e-07,1.2927946172459e-05,3.83137272271673e-07
2e-06,-2.5680815932272e-06,-1.33195753677963e-06,-2.45865523582856e-06,-1.30963827065452e-06,-2.73632885247836e-06,-1.28539917373498e-06
2e-06,-6.30008746631538e-06,-1.11816646325502e-06,-6.36222454087618e-06,-1.08114910609537e-06,-6.28167473114124e-06,-1.07169814456236e-06
2e-06,-7.3867000704e-06,-1.23678812296687e-06,-7.31931207043838e-06,-1.2348255710143e-06,-6.5877623354438e-06,-1.15274905216777e-06
2e-06,4.66206110514658e-06,-2.03065664034084e-06,5.41282059214115e-06,-2.07334661718893e-06,6.44578379998054e-06,-2.26521914135458e-06
2e-06,-7.27011568519735e-06,-2.49892982403941e-06,-6.81786310630175e-06,-2.52480483681198e-06,-5.58193467324624e-06,-2.46061272201901e-06
2e-06,-1.29695775541814e-06,-7.5447270296483e-08,-1.34916584795961e-06,-9.06619464299135e-08,-1.49269970291157e-06,-1.48966895725798e-07
2e-06,2.25518903294892e-06,7.22241451562142e-07,2.01387657213734e-06,7.47160199831796e-07,1.01187456509984e-06,6.77030073142837e-07
2e-06,-9.96214139321233e-06,1.71960998356147e-06,-1.04596441221916e-05,1.6225359233613e-06,-1.06555915866522e-05,1.95526315180383e-06
2e-06,2.47719257524631e-06,4.94404269550445e-07,2.2749980848537e-06,5.50101666153618e-07,1.55288407604715e-06,6.52703049905423e-07
2e-06,1.10166193601565e-05,1.45254050290966e-07,1.15071296565838e-05,1.34936729831158e-07,1.2243816532278e-05,-6.81762255408971e-08
2e-06,1.39888809705595e-05,-1.77982817182807e-06,1.43112684018897e-05,-1.61516948605518e-06,1.27387739394253e-05,-2.09532459231629e-06
2e-06,-3.0092991427244e-06,1.05834508645991e-06,-3.50142967626913e-06,1.07048705964821e-06,-4.68261726027196e-06,1.27769942317173e-06
2e-06,6.28092417685861e-06,1.48790306120308e-06,6.01314499445939e-06,1.52798307483358e-06,5.54696521977228e-06,1.48010137479464e-06
2e-06,3.46403435784831e-06,-2.32009739151173e-06,4.07618358025116e-06,-2.26978267639646e-06,4.86024414123554e-06,-2.63074077690876e-06
2e-06,5.35231864383607e-07,-2.38692271028902e-07,7.01095542405163e-07,-2.84394999465293e-07,5.60747089234047e-07,-4.30918389191328e-07
2e-06,5.14508118664441e-06,1.38425745833266e-06,5.05418426468134e-06,1.36974143517632e-06,4.90845186966524e-06,1.31004192164339e-06
2e-06,-2.61469770417953e-06,-2.10010648721276e-06,-2.22331422391257e-06,-2.06328003747447e-06,-1.28189672563801e-06,-2.09295716401075e-06
2e-06,-1.12640771688841e-06,-1.88283257149733e-06,-1.00453469989091e-06,-1.79610432828218e-06,-1.40718310300924e-06,-1.96528728843682e-06
2e-06,2.28378752087963e-06,2.44598456219011e-07,2.37244296765649e-06,2.52443899291039e-07,2.71893531082293e-06,2.14920974325607e-07
2e-06,2.0115382080932e-06,-1.00786267037703e-06,2.40523028864586e-06,-1.06860141094534e-06,2.60485322939758e-06,-1.17926582116725e-06
5e-06,2.11569228255429e-05,2.54561649637954e-06,2.10714204826702e-05,2.692041961762e-06,2.11589370924195e-05,2.31820465426306e-06
5e-06,-2.59168081738134e-05,-2.39837239097918e-06,-2.61158276279827e-05,-2.50225411709043e-06,-2.60859045658561e-05,-2.0677212278214e-06
5e-06,-1.17822961787664e-05,8.10111029347705e-06,-1.38939197600737e-05,8.08691178962484e-06,-1.53452630294669e-05,9.10349421727158e-06
5e-06,2.69456863957859e-05,1.90649384562955e-06,2.74247940677346e-05,1.9074731526557e-06,2.66344692774179e-05,1.33185954606192e-06
5e-06,8.45471754221716e-06,-1.13948116840724e-06,9.10155970474152e-06,-1.12936836201619e-06,9.71481918466875e-06,-1.67122898352674e-06
5e-06,-1.06090668738838e-05,6.35142638811397e-06,-1.26209748088198e-05,6.36407891242042e-06,-1.42843389580313e-05,7.25033537164712e-06
5e-06,-1.05452948617551e-05,1.03686302621778e-06,-1.10405082363801e-05,1.02141667792876e-06,-1.06775126572414e-05,1.29961606955553e-06
5e-06,1.25209872171367e-05,5.83052185324701e-06,1.12998565474169e-05,5.89187971568042e-06,8.01821683972462e-06,6.02005238490388e-06
5e-06,1.29111576284851e-05,-1.93699680338252e-06,1.34711066133845e-05,-1.9091912696622e-06,1.21038412708227e-05,-2.06979943901924e-06
5e-06,-1.09336643236281e-06,-8.94588995491899e-07,-1.00457407484634e-06,-9.95262928834512e-07,-2.71558545006682e-06,-1.03733689018109e-06
5e-06,-1.23460266880661e-05,-1.18416769419804e-07,-1.27738884227768e-05,-3.2320581962913e-08,-1.171148277986e-05,1.17377479249284e-07
5e-06,-8.32115199687646e-06,-3.61603039900387e-06,-8.31571027226848e-06,-3.3425601644625e-06,-8.43755369910859e-06,-3.37482726533754e-06
5e-06,-5.34211785419801e-07,7.33153975047658e-06,-2.15767629730314e-06,7.37779563733355e-06,-3.15589307991727e-06,8.10710691498129e-06
5e-06,-1.54829227862081e-06,-7.48934823046301e-06,-5.21928542304331e-08,-7.42146988491096e-06,1.21452907748259e-06,-7.86449302638658e-06
5e-06,9.58287736332607e-06,1.28336185647223e-06,9.53604283204855e-06,1.29723357302196e-06,9.94238341647231e-06,1.34040217162525e-06
5e-06,1.66112191258163e-05,1.48946850708891e-06,1.77793788676129e-05,1.14794874494173e-06,1.992532048023e-05,9.18566665819705e-07
5e-06,-1.86834703033768e-06,-4.19831555307198e-06,-8.16522677591654e-07,-4.20355389005804e-06,1.4176105120098e-06,-4.41259102523672e-06
5e-06,-8.57393864254869e-06,2.37809015514974e-06,-9.38840700999337e-06,2.38900921040976e-06,-9.16303035197916e-06,3.04786456022372e-06
5e-06,-2.77748574823411e-05,-3.94622083937262e-06,-2.76057613622557e-05,-4.00325360175937e-06,-2.52193924200821e-05,-3.43984991325343e-06
5e-06,-1.36335306236071e-05,-2.75464616511338e-06,-1.36945951654454e-05,-2.61375242461596e-06,-1.4488362749718e-05,-2.64126648905726e-06
5e-06,2.21626007146473e-05,8.61054411872983e-06,2.15874226860479e-05,8.36482417834049e-06,2.07235524987057e-05,8.58559683680945e-06
5e-06,1.76151479915566e-05,2.40826598850429e-06,1.71569347099933e-05,2.57303624750417e-06,1.62433050575426e-05,2.18699236113786e-06
5e-06,-7.37742880754444e-06,-2.93800148453963e-07,-7.34614618372272e-06,-3.37244597787597e-07,-5.74338323651114e-06,1.24537853868022e-07
5e-06,-1.5253334148015e-05,2.29686412755433e-06,-1.60068411661071e-05,2.19448590247667e-06,-1.63791763917836e-05,2.4431225593037e-06
5e-06,1.18509121846315e-06,2.87472293977457e-06,3.95232297194406e-07,3.00732422946408e-06,4.07819388205549e-07,3.47608073471714e-06
5e-06,-3.92389034892927e-05,-6.28784597951221e-06,-3.86207649799459e-05,-6.45816813210456e-06,-3.64768083750333e-05,-6.31262695175856e-06
5e-06,1.7153956868964e-05,2.21778154991367e-06,1.71152564390025e-05,2.26853048049998e-06,1.63917860711037e-05,2.02492287220534e-06
5e-06,3.39670722094202e-06,2.81823168634559e-07,3.40846541543984e-06,3.13657411784516e-07,2.97935441500908e-06,4.13905315493416e-07
5e-06,-1.95961344353945e-05,-3.72779988075425e-06,-1.98571235601537e-05,-3.67533742641548e-06,-2.13711108313776e-05,-3.54343576110668e-06
5e-06,7.67721063296457e-06,-1.36363183944948e-06,8.15635404648432e-06,-1.40448877493579e-06,7.92238441745757e-06,-1.64079097456529e-06
5e-06,8.08894950058589e-06,-1.42519666424435e-07,8.94862606600131e-06,-2.89080949136486e-07,1.03019453840847e-05,-7.05982380989928e-07
5e-06,3.98365894637526e-05,4.15124350528808e-06,3.99056108760373e-05,4.24000410983481e-06,3.77312039993729e-05,3.78587964838227e-06
5e-06,2.00852175930379e-05,5.16799859891275e-06,1.97697332567102e-05,4.98607724215021e-06,1.76413933544523e-05,5.00387460323262e-06
5e-06,-5.11175824027996e-06,-1.56657589595362e-06,-5.20719848641099e-06,-1.47404973984398e-06,-5.36839502099957e-06,-1.66270134405429e-06
5e-06,-3.25050466601715e-07,-4.75488942761948e-06,1.43491443418224e-07,-4.54099920904679e-06,-6.84077301576426e-07,-4.69174156347793e-06
5e-06,-1.23584808141897e-05,2.48121659949017e-06,-1.25588156482628e-05,2.21464082625814e-06,-1.1037711791464e-05,2.67675005356381e-06
5e-06,-9.517718784738e-06,-6.61771985013996e-06,-8.13985838791025e-06,-6.65099578972493e-06,-6.2536522830776e-06,-6.88698476928968e-06
5e-06,1.53555678222344e-06,-2.17728654936448e-06,2.07257941513231e-06,-2.11916682314262e-06,3.5022184841242e-06,-2.61892949797423e-06
5e-06,2.05657236542183e-05,1.37729826433651e-06,2.0726174237602e-05,1.42127436550603e-06,2.03549991486247e-05,1.33532123009673e-06
5e-06,2.1599659149562e-05,3.92644329997588e-06,2.11652049473648e-05,3.96709742046403e-06,1.9758024994307e-05,3.94222316148218e-06
5e-06,1.8976386296893e-05,1.50926145136535e-06,1.92462320993382e-05,1.43140291913709e-06,1.74592328294688e-05,1.1043150489619e-06
5e-06,6.48931516661744e-07,6.08530010787084e-06,-5.20591452711443e-07,5.96214759211426e-06,-9.92170858238082e-07,6.41754412990412e-06
5e-06,2.70808347944362e-06,-4.67948875687708e-06,4.14123925457808e-06,-4.77376865406312e-06,5.44099444203872e-06,-5.39553257073036e-06
5e-06,-2.66230046008203e-05,-9.4968620423007e-07,-2.72946497231211e-05,-9.81815254043868e-07,-2.66729128604646e-05,-4.05598823639117e-07
5e-06,-3.01028225890447e-06,1.9799803091204e-06,-4.0875931387128e-06,2.18990852337489e-06,-6.03715879229675e-06,2.18170127013239e-06
5e-06,4.11477197272414e-05,-1.3076458275699e-06,4.19367906696433e-05,-9.54746747413976e-07,3.99760564798689e-05,-2.15371276314882e-06
5e-06,-1.02083419284793e-05,-3.37474240158105e-07,-1.05469964067384e-05,-3.95648206102042e-07,-1.08293556867993e-05,-4.61465955735665e-07
5e-06,2.00845951421903e-05,3.95751354459259e-06,2.02044027293664e-05,3.88973533147964e-06,2.03901202343766e-05,3.47547745186295e-06
5e-06,5.94766226345152e-06,8.04259975557699e-07,5.61729765620037e-06,8.62743046744227e-07,4.46480486128482e-06,8.83955391772331e-07
5e-06,-2.33740902891964e-05,-1.14733576583432e-06,-2.34007964495177e-05,-1.21902932069447e-06,-2.07988064381626e-05,-7.63774483889238e-07
1e-05,2.08132572085617e-05,6.37145778250041e-06,2.08209169435823e-05,5.98487966974432e-06,1.92763853248535e-05,5.81115883368069e-06
1e-05,1.47509953439062e-06,-1.61337152325072e-06,2.46700926079723e-06,-1.64922973304896e-06,6.89795345623064e-06,-1.70790235528907e-06
1e-05,1.75889306581051e-05,-2.11850913333087e-06,1.92310976161875e-05,-2.19327743863387e-06,2.24463735496178e-05,-3.04991772270286e-06
1e-05,2.99244759368408e-05,1.70971334296346e-06,2.94967803152926e-05,1.88231822293091e-06,2.49281745106983e-05,1.46606841171605e-06
1e-05,2.60039674984468e-05,3.86550186112317e-07,2.74232370167902e-05,7.1829344194317e-08,2.79588596598302e-05,-5.44395698962279e-07
1e-05,8.1001017877691e-06,2.31977115092211e-06,8.25663562115498e-06,2.1690256954933e-06,9.1236432571673e-06,2.23328436624134e-06
1e-05,0.000114434564538179,-5.31384929091942e-06,0.000118381808871686,-5.04384584101147e-06,0.000114433495430886,-8.19362169060975e-06
1e-05,3.9190927240512e-05,-1.62074113524758e-05,4.33404408212163e-05,-1.59888587086552e-05,4.35452875072694e-05,-1.78752724163947e-05
1e-05,5.08145337410579e-06,3.7088392691668e-06,4.35279542401905e-06,3.69356242392451e-06,1.20310919545169e-06,3.80524640896065e-06
1e-05,-2.16576333669822e-05,6.32653193948656e-06,-2.36392302636643e-05,6.24437985402296e-06,-2.52155262001748e-05,7.39924821922381e-06
1e-05,-5.02372008606334e-07,-3.13832586478302e-06,-4.74510835820235e-07,-3.03844422078985e-06,-1.9713714412283e-06,-3.21651411629206e-06
1e-05,3.14764280586061e-05,6.48449991163704e-06,2.97474208894356e-05,6.93820606959265e-06,2.38817720263276e-05,6.64921856763714e-06
1e-05,1.0172171288833e-05,-3.71716926964111e-07,1.0684654332868e-05,-4.23484701373653e-07,1.04366785820445e-05,-2.61993395361503e-07
1e-05,-2.04597777331264e-05,2.78560526861527e-07,-2.14056123004629e-05,2.53309135962683e-07,-2.36447652052069e-05,5.55869861330593e-07
1e-05,-1.16705480683365e-05,-8.33849121074897e-06,-9.48171219810289e-06,-8.56434343326904e-06,-4.86559845324922e-06,-8.72445732813368e-06
1e-05,1.10593997930844e-05,1.64176164347419e-06,1.02244989119157e-05,1.98271975178403e-06,9.42693645532896e-06,2.17546257921113e-06
1e-05,-5.39634839987895e-06,-1.32861346568868e-05,-3.36543197565543e-06,-1.30143021816209e-05,-1.76859294421266e-06,-1.4115497594508e-05
1e-05,3.89966207523936e-06,-7.57964189063894e-06,5.60890904383396e-06,-7.53620678348858e-06,7.01613183149658e-06,-8.68838266954884e-06
1e-05,4.59185526578936e-05,2.24632368392039e-06,4.67393374561253e-05,2.29257035607274e-06,4.67081070822952e-05,1.45913299390136e-06
1e-05,1.63728059257021e-05,1.38317524198158e-05,1.37569121824575e-05,1.38303677299118e-05,1.02447835392981e-05,1.46906218658246e-05
1e-05,1.93547839901871e-06,9.61371682753377e-07,2.63943534836752e-06,6.91272702054445e-07,5.08296672280542e-06,7.69797198087564e-07
1e-05,4.28393026535478e-06,1.96920600601959e-06,3.33542596893757e-06,2.24203897829339e-06,1.29331470108209e-06,2.02075658567671e-06
1e-05,5.03133859663821e-05,1.49720209146307e-06,5.15720988306785e-05,1.65842634501475e-06,5.08761261783049e-05,-1.39152954065422e-07
1e-05,1.91694843306642e-06,1.96954271524682e-06,2.61307147423541e-06,1.6567022195373e-06,5.41667588473711e-06,2.09528967918616e-06
1e-05,-4.8454239885041e-05,-2.11766551712627e-07,-4.98486419518029e-05,-2.49867078439552e-07,-4.93612435795621e-05,1.03121857535258e-06
1e-05,1.83423759727448e-05,2.40642581908282e-06,1.6739413306214e-05,2.96113199884167e-06,1.0484634341833e-05,2.18649538349324e-06
1e-05,-3.46700728210875e-05,4.1047131191337e-07,-3.58038644947432e-05,4.99247381692923e-07,-3.49309405195373e-05,8.80932994984831e-07
1e-05,7.60601802710753e-05,5.68661127116542e-06,7.61965952691919e-05,5.85819462224224e-06,6.98489049221746e-05,4.51072799301092e-06
1e-05,3.89394161282012e-05,-4.03388805017026e-07,3.87586399430305e-05,-1.22592155769394e-08,3.13841144420446e-05,-1.02718415936318e-06
1e-05,-3.60193526229654e-05,-5.21929406883981e-06,-3.46723613997037e-05,-5.63514461474789e-06,-2.78626130766609e-05,-5.08350231612813e-06
1e-05,-1.52054677126488e-05,-2.00755965677243e-06,-1.55048185428374e-05,-1.81961349189582e-06,-1.36045093993852e-05,-1.86993892217908e-06
1e-05,-3.60980356363463e-05,-4.57418518063089e-06,-3.51189499412289e-05,-5.01974293596897e-06,-3.26463017863033e-05,-5.16744976467465e-06
1e-05,-1.09349932528771e-05,4.06468177787446e-06,-1.15262197414997e-05,3.88834723311674e-06,-9.43059242632593e-06,3.8799989158811e-06
1e-05,-3.71020705403096e-05,-6.79579875211001e-06,-3.73005877020061e-05,-6.61731395042054e-06,-3.60404412233033e-05,-5.87730462056706e-06
1e-05,5.80416148543625e-05,2.17340805606576e-06,5.94193571695129e-05,2.1842515331907e-06,5.78048868660674e-05,5.49608088085988e-07
1e-05,4.62280177672513e-05,7.49767518288731e-06,4.58208486009012e-05,7.76537961731843e-06,4.56872428560675e-05,7.09581852473812e-06
1e-05,1.09463919367785e-05,8.03647862205075e-06,1.01456758637463e-05,7.93195837185338e-06,1.04836265319958e-05,8.35158771314376e-06
1e-05,3.33292413956997e-05,7.83023923786812e-06,3.19845615929969e-05,7.90907188445961e-06,2.62790869591163e-05,7.19991538512969e-06
1e-05,7.20515546154986e-05,1.26154213690997e-07,7.40923659928128e-05,2.58189817107004e-07,7.19137059328036e-05,-1.73294480546871e-06
