-0.5, 1.600000000000001e-09, 3.59469284422585e-05, 4.2570243599673474e-05 
-0.49, 1.600000000000001e-09, 3.398663132612036e-05, 3.920380431631211e-05 
-0.48, 1.600000000000001e-09, 3.257639985462406e-05, 3.597914177754897e-05 
-0.47, 1.600000000000001e-09, 3.1438370301669725e-05, 3.282162639508801e-05 
-0.45999999999999996, 1.600000000000001e-09, 3.0228015322402546e-05, 2.965247113372622e-05 
-0.44999999999999996, 1.600000000000001e-09, 2.8528445994671934e-05, 2.6436237331687562e-05 
-0.43999999999999995, 1.600000000000001e-09, 2.59234855788692e-05, 2.3197486910596852e-05 
-0.42999999999999994, 1.600000000000001e-09, 2.2163812012649033e-05, 1.9881029716667086e-05 
-0.41999999999999993, 1.600000000000001e-09, 1.7771020670979488e-05, 1.6715075591323455e-05 
-0.4099999999999999, 1.600000000000001e-09, 1.492168560338796e-05, 1.477879068877218e-05 
-0.3999999999999999, 1.600000000000001e-09, 1.5035432884006272e-05, 1.4833508236199035e-05 
-0.3899999999999999, 1.600000000000001e-09, 1.566203176769773e-05, 1.53583539282507e-05 
-0.3799999999999999, 1.600000000000001e-09, 1.581837931545391e-05, 1.5670107034095814e-05 
-0.3699999999999999, 1.600000000000001e-09, 1.6033765450154914e-05, 1.6095985002019342e-05 
-0.3599999999999999, 1.600000000000001e-09, 1.6279473178816263e-05, 1.6586797524279754e-05 
-0.34999999999999987, 1.600000000000001e-09, 1.6464878348859452e-05, 1.7036269629190595e-05 
-0.33999999999999986, 1.600000000000001e-09, 1.655759190396767e-05, 1.7414688064462343e-05 
-0.32999999999999985, 1.600000000000001e-09, 1.6535258103080887e-05, 1.7731738403826395e-05 
-0.31999999999999984, 1.600000000000001e-09, 1.640619523602524e-05, 1.803137930619228e-05 
-0.30999999999999983, 1.600000000000001e-09, 1.6219902579003265e-05, 1.8415915664751977e-05 
